"Subject"	"mapping"	"Condition"	"Trial"	"TrialType"	"CueType"	"ProbeType"	"feedduration"	"Probe.ACC"	"Probe.RT"	"race"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	341	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	0	437	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	500	1	437	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	500	1	485	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	1	381	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	1	493	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	1000	1	508	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON4.bmp"	500	1	303	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	311	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	415	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	447	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	1	439	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	500	1	327	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	0	207	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	0	351	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	1000	1	519	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	0	243	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON4.bmp"	500	1	339	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON1.bmp"	500	1	315	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	1000	1	515	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	382	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	1	430	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	317	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	0	437	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL4.bmp"	500	1	309	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	277	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL2.bmp"	500	0	245	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	1	245	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL1.bmp"	500	0	293	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	0	293	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	0	29	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	500	1	261	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	0	341	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	133	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace3.bmp"	"TOOL4.bmp"	500	0	405	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	328	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace4.bmp"	"TOOL4.bmp"	500	1	280	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	500	0	359	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON1.bmp"	500	0	215	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	500	0	159	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	1000	1	503	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	0	338	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	1000	1	562	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	1	310	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	350	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	366	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace1.bmp"	"WEAPON2.bmp"	500	0	334	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON3.bmp"	500	1	486	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON1.bmp"	500	1	334	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace2.bmp"	"TOOL4.bmp"	500	1	342	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL1.bmp"	1000	1	597	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	353	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	500	1	384	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	1	280	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	328	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	0	344	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	500	1	280	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	312	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	344	"white"
9	"RightGun"	"BlackHisp"	4	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	1000	1	520	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace1.bmp"	"TOOL1.bmp"	1000	1	604	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	351	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	423	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	351	"white"
9	"RightGun"	"BlackHisp"	4	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	247	"white"
9	"RightGun"	"BlackHisp"	4	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	0	311	"white"
9	"RightGun"	"BlackHisp"	4	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	0	287	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace2.bmp"	"WEAPON4.bmp"	1000	1	521	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	0	421	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	1000	1	549	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	1000	1	640	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	500	0	356	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace1.bmp"	"WEAPON1.bmp"	1000	1	508	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON1.bmp"	500	1	424	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	500	0	432	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	1000	1	504	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace4.bmp"	"TOOL1.bmp"	1000	1	523	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	500	1	470	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	1000	1	526	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL4.bmp"	500	1	481	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	401	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	393	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	1	497	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	1	473	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON3.bmp"	500	1	393	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON4.bmp"	500	1	409	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	500	1	441	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	500	1	465	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	1	449	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	441	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	500	1	449	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	456	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	500	1	488	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	1	464	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	1000	1	513	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	1	333	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL4.bmp"	500	1	421	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	397	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace3.bmp"	"TOOL2.bmp"	500	1	453	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON1.bmp"	500	1	375	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	500	1	423	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	1000	1	519	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL4.bmp"	500	1	434	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	466	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	418	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	426	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	500	1	490	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	1	442	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace2.bmp"	"WEAPON4.bmp"	1000	1	554	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL2.bmp"	500	1	413	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	500	1	452	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	1	396	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	500	1	492	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	453	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	1000	1	525	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL4.bmp"	500	1	481	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	1	377	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	481	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	497	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON1.bmp"	1000	1	569	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	500	1	404	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	388	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	357	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	1000	1	517	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	1000	1	512	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	371	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	1	411	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace1.bmp"	"WEAPON1.bmp"	500	1	379	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	500	0	331	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	347	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON3.bmp"	500	1	395	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	491	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL2.bmp"	500	1	419	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	331	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	427	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	0	347	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	499	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL1.bmp"	500	1	482	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	378	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON4.bmp"	500	1	450	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	1	387	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	411	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	1000	1	555	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace2.bmp"	"TOOL3.bmp"	500	1	407	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	500	1	343	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON4.bmp"	500	1	343	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	1	431	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace3.bmp"	"TOOL3.bmp"	500	1	383	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL2.bmp"	500	1	439	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL4.bmp"	500	1	391	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace4.bmp"	"WEAPON1.bmp"	500	0	327	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	1000	1	503	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	500	0	330	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	0	362	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	490	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	418	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	474	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace4.bmp"	"TOOL4.bmp"	500	1	418	"white"
100	"LeftGun"	"BlackHisp"	2	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	500	1	474	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	500	1	474	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackTool"	"BlackFace1.bmp"	"TOOL2.bmp"	500	1	418	"white"
100	"LeftGun"	"BlackHisp"	2	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	490	"white"
100	"LeftGun"	"BlackHisp"	2	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	1000	1	506	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	486	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL3.bmp"	500	1	494	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	1000	1	518	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON4.bmp"	1000	1	522	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	1	325	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL1.bmp"	500	1	453	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	1000	1	501	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON2.bmp"	500	1	489	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON1.bmp"	500	1	393	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	1000	1	505	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON3.bmp"	500	1	436	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL2.bmp"	500	1	444	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace2.bmp"	"TOOL4.bmp"	500	1	373	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	389	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	500	1	468	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL1.bmp"	500	0	340	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL3.bmp"	1000	1	556	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON1.bmp"	1000	1	535	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON4.bmp"	500	1	419	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL4.bmp"	500	1	419	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON2.bmp"	1000	1	563	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON1.bmp"	500	1	382	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	500	1	478	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	500	1	494	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL2.bmp"	1000	1	502	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	490	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	500	1	498	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	450	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON2.bmp"	1000	1	681	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON1.bmp"	500	1	356	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace4.bmp"	"WEAPON4.bmp"	500	1	421	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	500	1	477	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON4.bmp"	500	1	421	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON3.bmp"	500	1	448	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON1.bmp"	500	1	440	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON2.bmp"	500	1	473	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace3.bmp"	"WEAPON3.bmp"	500	1	409	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	500	0	336	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON4.bmp"	500	1	424	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON1.bmp"	500	1	451	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL4.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace4.bmp"	"TOOL4.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace3.bmp"	"WEAPON2.bmp"	1000	1	546	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL2.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace1.bmp"	"WEAPON2.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"HispGun"	"hispFace2.bmp"	"WEAPON4.bmp"	500	1	246	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace2.bmp"	"WEAPON1.bmp"	500	1	390	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace1.bmp"	"WEAPON3.bmp"	500	1	438	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace3.bmp"	"TOOL1.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace4.bmp"	"TOOL3.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackGun"	"BlackFace4.bmp"	"WEAPON3.bmp"	1000	0	0	"white"
100	"LeftGun"	"BlackHisp"	3	"BlackTool"	"BlackFace2.bmp"	"TOOL2.bmp"	500	0	355	"white"
100	"LeftGun"	"BlackHisp"	3	"HispTool"	"hispFace1.bmp"	"TOOL4.bmp"	1000	0	0	"white"
